time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
17637.0,,s,g,15.29,0.06,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
17637.0,,s,r,14.75,0.09,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
17667.0,,s,r,14.9,0.1,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
17667.0,,s,g,15.54,0.1,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
17733.0,,s,g,16.12,0.09,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
17733.0,,s,r,15.69,0.04,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18033.0,,s,r,17.02,0.07,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18033.0,,s,g,17.4,0.1,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18353.0,,s,w,18.17,0.15,mag,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN40760,
18392.0,,s,r,17.67,0.08,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18392.0,,s,g,17.87,0.12,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18572.0,,s,g,18.36,0.12,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18572.0,,s,r,17.81,0.09,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18872.0,,s,r,18.0,0.11,mag,,n,n,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
18872.0,,s,g,18.72,,mag,,n,y,,,,,,,1.0,n,,NUTTelA-TAO BSTI,GCN40771,
19522.0,,s,R,18.64,0.27,mag,AB,n,n,,,,,,,1.0,n,,D50/Ondrejov,GCN40762,
19533.0,,s,R,18.31,0.04,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN40761,
20320.0,,s,R,18.66,0.04,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN40761,
36921.0,,s,VT-R,20.11,0.08,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN40772,
36921.0,,s,VT-B,21.1,0.12,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN40772,
57787.0,,s,i,21.17,0.16,mag,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN40775,
57947.0,,s,r,21.3,0.04,mag,AB,n,n,,,,,,,1.0,n,,VLT UT3 Melipal acquisition camera,GCN40776,
64907.0,,s,R,21.4,0.1,mag,,n,n,,,,,,,1.0,n,,Nickel 1-m,GCN40789,
93194.0,,s,r,21.58,0.04,mag,,n,n,,,,,,,1.0,n,,AZT-20,GCN40783,
522816.0,,s,R,22.9,0.4,mag,,n,n,,,,,,,1.0,n,,AZT-33IK 1.5m,GCN40823,
630290.0,,s,Rc,23.4,0.2,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000 1m SAO RAS,GCN40823,
