time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
28.0,,s,R,15.4,,mag,,n,y,,,,,,,1.0,n,,TAROT,GCN5576,
73.0,,s,uvot-v,20.24,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
91.0,,s,w,21.0,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
94.0,,s,R,15.8,,mag,,n,y,,,,,,,1.0,n,,TAROT,GCN5576,
134.01,47.019,s,10keV,1.50346666251872e-06,3.40519147618157e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
238.233,57.203,s,10keV,1.04257461910312e-06,2.30043375324695e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
292.0,,s,R,15.8,,mag,,n,y,,,,,,,1.0,n,,TAROT,GCN5576,
353.901,100.426,s,10keV,4.49680605462172e-07,1.03055221132688e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
515.987,81.256,s,10keV,4.65333471715386e-07,1.05146628465561e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
602.0,,s,uvot-uvm2,21.1,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
626.0,,s,uvot-uvw1,20.99,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
650.0,,s,uvot-u,20.88,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
674.0,,s,uvot-b,21.02,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
690.678,107.151,s,10keV,2.12444767445808e-07,5.60637050166197e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
703.0,,s,uvot-uvw2,20.65,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN5580,
1095.655,346.545,s,10keV,9.98571728479671e-08,1.94100123712772e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
7323.008,5688.549,s,10keV,3.56748572935363e-09,9.70338964885197e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
10512.0,,s,R,19.5,,mag,,n,y,,,,,,,1.0,n,,Faulkes South Telescope,GCN5579,
23540.657,24179.646,s,10keV,1.04008179827063e-09,3.05357370791551e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
