time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
343.0,,s,I,19.8,,mag,,n,y,,,,,,,1.0,n,,Calar Alto 1.23m,GCN9808,
1544.0,,s,I,19.8,,mag,,n,y,,,,,,,1.0,n,,Calar Alto 1.23m,GCN9808,
2632.0,,s,I,20.0,,mag,,n,y,,,,,,,1.0,n,,Calar Alto 1.23m,GCN9808,
3514.0,,s,I,20.3,,mag,,n,y,,,,,,,1.0,n,,Calar Alto 1.23m,GCN9808,
5985.0,,s,I,20.6,,mag,,n,y,,,,,,,1.0,n,,Calar Alto 1.23m,GCN9808,
7484.0,,s,R,21.3,,mag,,n,y,,,,,,,1.0,n,,Liverpool Telescope,GCN9806,
7579.0,,s,I,21.0,,mag,,n,y,,,,,,,1.0,n,,Liverpool Telescope,GCN9806,
8432.152,5731.893,s,10keV,1.6937600694528e-07,3.50630238399622e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
49225.545,4435.397,s,10keV,6.18528241533151e-08,1.63203033740837e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
54574.046,913.104,s,10keV,7.07538314921721e-08,1.73921746515469e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
