time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
717.0,,s,Rc,13.1,0.1,mag,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno,GCN44549,
717.0,,s,Ic,13.1,0.1,mag,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno,GCN44549,
1338.0,,s,Ic,14.5,0.1,mag,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno,GCN44549,
1338.0,,s,g,14.9,0.1,mag,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno,GCN44549,
1338.0,,s,Rc,14.9,0.1,mag,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno,GCN44549,
2737.0,,s,r,15.56,0.04,mag,,n,n,,,,,,,1.0,n,,SVOM/C-GFT LATIOS,GCN44547,
6749.0,,s,R,16.82,0.01,mag,,n,n,,,,,,,1.0,n,,TRT-SBO 0.7m,GCN44551,
8028.0,,s,VT-B,17.83,0.01,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN44552,
11129.0,,s,J,16.02,0.07,mag,Vega,n,n,,,,,,,1.0,n,,SYSU 80cm telescope,GCN44557,
12372.0,,s,VT-R,17.61,0.03,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN44568,
12372.0,,s,VT-B,18.0,0.03,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN44568,
19341.0,,s,r,18.27,0.05,mag,AB,n,n,,,,,,,1.0,n,,GIT 0.7m,GCN44561,
19776.0,,s,g,18.54,0.06,mag,AB,n,n,,,,,,,1.0,n,,GIT 0.7m,GCN44561,
20194.0,,s,i,18.1,0.1,mag,AB,n,n,,,,,,,1.0,n,,GIT 0.7m,GCN44561,
20917.0,,s,R,18.32,0.01,mag,,n,n,,,,,,,1.0,n,,AZT-22/SNUCAM,GCN44576,
30325.0,,s,Rc,18.75,0.02,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN44582,
30581.0,,s,V,19.09,0.04,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN44582,
30657.0,,s,Ic,18.5,0.05,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN44582,
30828.0,,s,B,19.56,0.03,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN44582,
36282.0,,s,r,19.3,0.05,mag,AB,n,n,,,,,,,1.0,n,,GTC/OSIRIS+,GCN44565,
36524.0,,s,VT-R,19.05,0.05,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN44568,
36524.0,,s,VT-B,19.52,0.05,mag,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN44568,
47842.0,,s,r,19.68,0.02,mag,AB,n,n,,,,,,,1.0,n,,LCO 1m/Sinistro,GCN44574,
57796.0,,s,r,19.81,0.06,mag,AB,n,n,,,,,,,1.0,n,,LCO 1-m Sinistro,GCN44577,
59579.0,,s,z,19.67,0.02,mag,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN44567,
59579.0,,s,r,19.99,0.01,mag,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN44567,
60016.0,,s,g,20.21,0.06,mag,AB,n,n,,,,,,,1.0,n,,LCO 1-m Sinistro,GCN44577,
60256.0,,s,i,19.71,0.07,mag,AB,n,n,,,,,,,1.0,n,,LCO 1-m Sinistro,GCN44577,
65302.0,,s,z,19.71,0.09,mag,AB,n,n,,,,,,,1.0,n,,LCO 1m/Sinistro,GCN44574,
105433.0,,s,Mephisto-u,22.45,0.2,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
105435.0,,s,Mephisto-i,20.7,0.11,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
105436.0,,s,Mephisto-g,21.19,0.08,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
106124.0,,s,Mephisto-v,21.77,0.19,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
106126.0,,s,Mephisto-z,20.4,0.16,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
106126.0,,s,Mephisto-r,21.03,0.07,mag,AB,n,n,,,,,,,1.0,n,,Mephisto 1.6m,GCN44610,
117429.0,,s,Rc,20.93,0.05,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000 1m (SAO RAS),GCN44600,
123611.0,,s,r,21.33,0.06,mag,AB,n,n,,,,,,,1.0,n,,NOT ALFOSC,GCN44618,
206187.0,,s,Rc,21.49,0.07,mag,,n,n,,,,,,,1.0,n,,Zeiss-1000 1m (SAO RAS),GCN44600,
265471.0,,s,r,21.6,,mag,,n,y,,,,,,,1.0,n,,GMG-2.4m,GCN44615,
